city_id,cuisines,currency,is_table_reservation_supported,is_book_form_web_view,average_cost_for_two,locality_verbose,id,switch_to_order_menu,votes,aggregate_rating,country_id,has_fake_reviews,latitude,rating_text,has_table_booking,address,price_range,name,has_online_delivery,url,longitude,rating_color
24,"North Indian, South Indian, Chinese",Rs.,0,0,700,"Katra, Allahabad",2400036,0,55,3.8,1,0,25.4726282705,Good,0,"12/22/1, Master Zaharool Hasan Road, Mufordganj, Katra, Allahabad",3,Reserveseats,1,https://www.zomato.com/allahabad/reserveseats-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8573153391,9ACD32
24,"Italian, Continental, Beverages",Rs.,0,0,250,"Civil Lines, Allahabad",18985346,0,15,3.7,1,0,25.4571012000,Good,0,"54, Sardar Patel Marg, Sriram Complex, Ground Floor, Civil Lines, Allahabad",2,Coffee Machine The Cafe,1,https://www.zomato.com/allahabad/coffee-machine-the-cafe-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8353669000,9ACD32
24,"Cafe, Fast Food",Rs.,0,0,350,"Ashok Nagar, Allahabad",2400392,0,72,3.8,1,0,25.4673269422,Good,0,"215/180B/1, Muir Road, Ashok Nagar, Allahabad",2,Bean Here,1,https://www.zomato.com/allahabad/bean-here-ashok-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8226266652,9ACD32
24,North Indian,Rs.,0,0,200,"Colonel Ganj, Allahabad",18924376,0,41,3.9,1,0,25.4605390000,Good,0,"696/820/1, Near Sabji Mandi, Colonel Ganj, Allahabad",1,Zaika Biryani Ka,1,https://www.zomato.com/allahabad/zaika-biryani-ka-1-colonel-ganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8563660000,9ACD32
24,"North Indian, Chinese",Rs.,0,0,500,"Civil Lines, Allahabad",2400310,0,85,3.5,1,0,25.4597068953,Good,0,"60 H/2, Thornhill Road 
Civil lines Allahabad., Civil Lines, Allahabad",3,Old Town,1,https://www.zomato.com/allahabad/old-town-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8351602927,9ACD32
24,North Indian,Rs.,0,0,500,"George Town, Allahabad",2400532,0,91,3.8,1,0,25.4463608884,Good,0,"257A/12, M.G. Marg, Near Medical Chauraha, Georgetown, Allahabad",3,Maharani Zaika,1,https://www.zomato.com/allahabad/maharani-zaika-1-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8517769128,9ACD32
24,"South Indian, Cafe",Rs.,0,0,200,"Civil Lines, Allahabad",2400289,0,112,3.9,1,0,25.4505142480,Good,0,"15, MG Marg, Civil Lines, Allahabad",1,Indian Coffee House,0,https://www.zomato.com/allahabad/indian-coffee-house-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8298401311,9ACD32
24,"North Indian, South Indian, Chinese",Rs.,0,0,800,"Vinayak City Centre Mall, Civil Lines, Allahabad",2400039,0,75,3.4,1,0,25.4546229631,Average,0,"20-22, 2nd Floor, Vinayak City Centre Mall, Sardar Patel Marg, Civil Lines, Allahabad",3,Dilli Galiyara,1,https://www.zomato.com/allahabad/dilli-galiyara-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8346443027,CDD614
24,North Indian,Rs.,0,0,1000,"Civil Lines, Allahabad",18789245,0,72,4.0,1,0,25.4546070099,Very Good,0,"8, 9 Tulsiani Grace, 25 Edmonston Road, Civil Lines, Allahabad",4,Makkhan's,0,https://www.zomato.com/allahabad/makkhans-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8334579468,5BA829
24,"Pizza, Salad, Beverages",Rs.,0,0,700,"Katra, Allahabad",18929374,0,36,3.3,1,0,25.4750480000,Average,0,"792/599, Mumfordganj, Katra, Allahabad",3,U S PIZZA,1,https://www.zomato.com/allahabad/u-s-pizza-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8582670000,CDD614
24,"South Indian, North Indian, Chinese",Rs.,0,0,500,"Katra, Allahabad",18814533,0,40,3.6,1,0,25.4686303509,Good,0,"21/2/C, 1st Floor, Master Zahrul hasan Road, Laxmi Talkies Chauraha, Above Patanjali Shop, Katra, Allahabad",3,Dosa Plaza,1,https://www.zomato.com/allahabad/dosa-plaza-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8549851701,9ACD32
24,"North Indian, Chinese, Beverages",Rs.,0,0,450,"Civil Lines, Allahabad",18707672,0,56,3.6,1,0,25.4563666725,Good,0,"30, Tashkent Marg, Civil Lines, Allahabad",2,Shahi Darbar Restaurant,1,https://www.zomato.com/allahabad/shahi-darbar-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8338788673,9ACD32
24,Cafe,Rs.,0,0,400,"Naini, Allahabad",2400421,0,62,4.0,1,0,25.4115365444,Very Good,0,"Near Agricultural Khan Crossing, Mahewa, Naini, Allahabad",2,Kaffe Kona,1,https://www.zomato.com/allahabad/kaffe-kona-naini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8435619771,5BA829
24,"North Indian, Chinese",Rs.,0,0,250,"Civil Lines, Allahabad",18946634,0,25,3.6,1,0,25.4515647888,Good,0,"1st Floor, 22/138, M.G. Road, Behind Bank of Baroda, Civil Lines, Allahabad",2,Blue Spark,1,https://www.zomato.com/allahabad/blue-spark-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8331909180,9ACD32
24,North Indian,Rs.,0,0,400,"Civil Lines, Allahabad",2400297,0,122,4.0,1,0,25.4496505281,Very Good,0,"Indira Bhawan, Sardar Patel Marg, Civil Lines, Allahabad",2,Spicy Bite,0,https://www.zomato.com/allahabad/spicy-bite-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8352571875,5BA829
24,"South Indian, North Indian, Chinese",Rs.,0,0,500,"Civil Lines, Allahabad",2400321,0,91,3.5,1,0,25.4529845798,Good,0,"F1, Vinayak Pushp, Elgin Road, Civil Lines, Allahabad",3,Dosa Plaza,1,https://www.zomato.com/allahabad/dosa-plaza-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8327865377,9ACD32
24,"Fast Food, North Indian, Continental, Beverages, Mithai",Rs.,0,0,450,"Lukerganj, Allahabad",2400337,0,105,3.9,1,0,25.4527875001,Good,0,"134/1, Jhulelal Nagar, Lukerganj, Allahabad",2,Kalptaru Sweets N Bakery,0,https://www.zomato.com/allahabad/kalptaru-sweets-n-bakery-lukerganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8347153813,9ACD32
24,North Indian,Rs.,0,0,300,"George Town, Allahabad",18707809,0,44,3.7,1,0,25.4511737823,Good,0,"32 Nomani House, George Town, Allahabad",2,Handi,1,https://www.zomato.com/allahabad/handi-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8571472168,9ACD32
24,"North Indian, Chinese, Italian, Continental",Rs.,0,0,1100,"The Legend Hotel, Allahabad",2400232,0,85,4.0,1,0,25.4604739770,Very Good,0,"The Legend Hotel, First Floor, 23 C, Thornhill Road, Civil Lines, Allahabad",4,Relish Restaurant- The Legend Hotel,0,https://www.zomato.com/allahabad/relish-restaurant-the-legend-hotel-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8332995102,5BA829
24,"North Indian, Mughlai",Rs.,0,0,600,"Naini, Allahabad",2400602,0,87,4.0,1,0,25.4107827788,Very Good,0,"Near Khan Chauraha, Mahewa, Naini, Allahabad",3,Higgins,0,https://www.zomato.com/allahabad/higgins-naini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8438208103,5BA829
24,"North Indian, Mughlai",Rs.,0,0,750,"Civil Lines, Allahabad",2400579,0,37,3.9,1,0,25.4520324788,Good,0,"77A/29, Lal Bahadur Shastri Marg, Near Vishal Mega Mart, Civil Lines, Allahabad",3,Muktanandam Moti Mahal Delux,1,https://www.zomato.com/allahabad/muktanandam-moti-mahal-delux-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8326272815,9ACD32
24,"North Indian, Chinese",Rs.,0,0,900,"Civil Lines, Allahabad",2400048,0,103,3.8,1,0,25.4575657608,Good,0,"Allahabad HO, Civil Lines, Allahabad",3,Hotel Kanha Shyam,0,https://www.zomato.com/allahabad/hotel-kanha-shyam-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8356263265,9ACD32
24,"Fast Food, North Indian, South Indian, Continental",Rs.,0,0,250,"Katra, Allahabad",18929450,0,24,2.9,1,0,25.4750480000,Average,0,"792/599, Mumfordganj, Allahabad Katra, Allahabad",2,Chaat Chatore,1,https://www.zomato.com/allahabad/chaat-chatore-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8582670000,FFBA00
24,"North Indian, South Indian, Chinese, Continental",Rs.,0,0,400,"Civil Lines, Allahabad",18811619,0,26,3.7,1,0,25.4519153199,Good,0,"46/3, Sardar Patel Marg, Civil Lines, Allahabad (Opposite World of Titan & Above Puma Store)",2,Kailash Parbat,1,https://www.zomato.com/allahabad/kailash-parbat-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8349494040,9ACD32
24,North Indian,Rs.,0,0,300,"Civil Lines, Allahabad",2400689,0,65,3.9,1,0,25.4509526145,Good,0,"18/A M.G.Road, Civil Lines Allahabad",2,Jai Shri Shankar Bhojnalaya,1,https://www.zomato.com/allahabad/jai-shri-shankar-bhojnalaya-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8309059739,9ACD32
24,North Indian,Rs.,0,0,850,"Katra, Allahabad",2400625,0,54,2.9,1,0,25.4742019154,Average,0,"9C/7, Lala Lajpat Rai Road, Near Tripathi Chauraha, Allahabad",3,Vilayat Cafe Lounge & Restro,1,https://www.zomato.com/allahabad/vilayat-cafe-lounge-restro-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8515371904,FFBA00
24,"South Indian, North Indian",Rs.,0,0,500,"Tagore Town, Allahabad",18708529,0,37,3.8,1,0,25.4586249808,Good,0,"285/132, Near Kundan Guest House, Tagore Town, Allahabad",3,Balaji Idli House,1,https://www.zomato.com/allahabad/balaji-idli-house-tagore-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8656221405,9ACD32
24,"North Indian, South Indian, Chinese",Rs.,0,0,600,"Civil Lines, Allahabad",17960073,0,67,3.9,1,0,25.4524678124,Good,0,"57 A, Purshottamdas Tandon Marg, Civil Lines, Allahabad",3,Hotel Ravisha Continental,1,https://www.zomato.com/allahabad/hotel-ravisha-continental-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8237119541,9ACD32
24,"Burger, Sandwich, Fast Food",Rs.,0,0,200,"Civil Lines, Allahabad",18974130,0,11,3.8,1,0,25.4480640000,Good,0,"Lower Ground, Kharbanda Complex, Building 1, Sardar Patel Marg Civil Lines, Allahabad",1,USPFC,1,https://www.zomato.com/allahabad/uspfc-2-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8343370000,9ACD32
24,"North Indian, Desserts",Rs.,0,0,400,"Katra, Allahabad",2400262,0,30,3.6,1,0,25.4647536000,Good,0,"48/B , Katra, Allahabad",2,Kanha Sweets & Restaurant,1,https://www.zomato.com/allahabad/kanha-sweets-restaurant-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,81.8522768000,9ACD32
